time,液体流量计1,气体流量计2,温度传感器3,温度传感器4,液位传感器5,压力传感器6,液体流量计7,气体流量计8,温度传感器9,温度传感器10,压力传感器11,液位传感器12,气体流量计13,温度传感器14,压力传感器15,液体流量计16,温度传感器18,压力传感器19,液体流量计20,液位传感器21,温度传感器22,压力传感器23,温度传感器24,压力传感器25,液体流量计26,液位传感器27,压力传感器28,温度传感器29,温度传感器30,压力传感器31,液体流量计32
" 2022-08-15 16:41:37",11.0,0.0,20.0,25.0,517.0,22.0,1.0,0.0,20.0,20.0,16.0,327.0,0.0,27.0,34.0,10.0,23.0,2.0,25.0,491.0,22.0,37.0,20.0,11.0,20.0,380.0,8.0,23.0,20.0,5.0,20.0
" 2022-08-15 16:41:13",2.0,0.0,26.0,23.0,477.0,11.0,3.0,1.0,20.0,26.0,2.0,370.0,0.0,20.0,27.0,24.0,27.0,20.0,23.0,474.0,20.0,13.0,21.0,36.0,12.0,387.0,30.0,28.0,24.0,23.0,13.0
" 2022-08-15 16:40:58",0.0,1.0,28.0,25.0,381.0,6.0,21.0,1.0,27.0,21.0,7.0,439.0,0.0,29.0,7.0,27.0,20.0,12.0,7.0,326.0,23.0,35.0,29.0,9.0,17.0,516.0,6.0,28.0,24.0,8.0,6.0
" 2022-08-15 16:41:55",7.0,0.0,22.0,26.0,513.0,34.0,9.0,0.0,20.0,29.0,0.0,484.0,1.0,21.0,3.0,13.0,23.0,33.0,28.0,341.0,24.0,16.0,26.0,32.0,26.0,531.0,2.0,27.0,28.0,25.0,11.0
" 2022-08-15 16:43:42",25.0,0.0,20.0,26.0,448.0,37.0,25.0,1.0,20.0,25.0,34.0,383.0,0.0,24.0,8.0,15.0,27.0,6.0,24.0,345.0,23.0,19.0,25.0,18.0,17.0,543.0,0.0,20.0,23.0,2.0,5.0
" 2022-08-15 16:42:44",10.0,1.0,26.0,23.0,539.0,3.0,8.0,0.0,24.0,29.0,7.0,518.0,0.0,24.0,7.0,17.0,29.0,5.0,27.0,433.0,26.0,6.0,25.0,30.0,29.0,456.0,28.0,20.0,22.0,7.0,24.0
" 2022-08-15 16:45:19",23.0,1.0,23.0,20.0,411.0,15.0,2.0,0.0,20.0,27.0,39.0,335.0,1.0,21.0,24.0,26.0,24.0,3.0,14.0,469.0,25.0,39.0,25.0,34.0,3.0,394.0,6.0,29.0,28.0,1.0,24.0
" 2022-08-15 16:43:20",24.0,0.0,28.0,26.0,529.0,8.0,7.0,1.0,20.0,22.0,9.0,495.0,1.0,27.0,19.0,9.0,20.0,18.0,28.0,365.0,29.0,9.0,27.0,10.0,11.0,495.0,35.0,29.0,22.0,11.0,23.0
" 2022-08-15 16:44:32",6.0,0.0,21.0,23.0,414.0,20.0,12.0,1.0,29.0,27.0,19.0,532.0,0.0,22.0,7.0,9.0,25.0,36.0,9.0,517.0,22.0,36.0,23.0,6.0,30.0,482.0,35.0,21.0,23.0,25.0,13.0
" 2022-08-15 16:45:37",10.0,0.0,25.0,29.0,420.0,25.0,18.0,0.0,26.0,24.0,15.0,437.0,0.0,25.0,14.0,4.0,20.0,25.0,10.0,481.0,28.0,19.0,24.0,19.0,6.0,450.0,31.0,25.0,27.0,5.0,20.0
" 2022-08-15 16:46:05",28.0,0.0,29.0,22.0,508.0,12.0,12.0,1.0,22.0,23.0,21.0,444.0,0.0,23.0,21.0,3.0,20.0,12.0,5.0,401.0,21.0,7.0,27.0,18.0,19.0,339.0,23.0,29.0,21.0,2.0,2.0
" 2022-08-15 16:45:11",17.0,1.0,20.0,20.0,533.0,8.0,28.0,1.0,20.0,26.0,24.0,324.0,0.0,24.0,14.0,23.0,24.0,13.0,7.0,446.0,23.0,10.0,21.0,15.0,6.0,434.0,12.0,25.0,25.0,35.0,20.0
" 2022-08-15 16:47:47",20.0,1.0,27.0,22.0,509.0,20.0,9.0,1.0,20.0,28.0,31.0,378.0,0.0,29.0,25.0,9.0,27.0,4.0,12.0,436.0,22.0,29.0,29.0,9.0,1.0,360.0,24.0,27.0,29.0,23.0,19.0
" 2022-08-15 16:47:51",12.0,1.0,29.0,20.0,419.0,24.0,6.0,0.0,20.0,20.0,16.0,342.0,1.0,28.0,6.0,23.0,24.0,15.0,7.0,541.0,28.0,38.0,28.0,2.0,20.0,368.0,29.0,24.0,26.0,29.0,21.0
" 2022-08-15 16:47:21",6.0,1.0,24.0,20.0,501.0,15.0,26.0,1.0,23.0,26.0,17.0,484.0,1.0,27.0,31.0,19.0,20.0,12.0,1.0,317.0,21.0,7.0,23.0,38.0,22.0,517.0,5.0,29.0,25.0,1.0,21.0
" 2022-08-15 16:48:21",23.0,1.0,21.0,29.0,391.0,37.0,13.0,0.0,24.0,29.0,34.0,503.0,1.0,20.0,38.0,16.0,21.0,4.0,2.0,417.0,22.0,36.0,28.0,39.0,5.0,428.0,25.0,20.0,29.0,39.0,1.0
" 2022-08-15 16:49:18",22.0,0.0,26.0,25.0,360.0,20.0,7.0,1.0,28.0,24.0,29.0,464.0,1.0,21.0,2.0,15.0,20.0,27.0,14.0,344.0,21.0,12.0,23.0,39.0,3.0,319.0,39.0,26.0,23.0,33.0,25.0
" 2022-08-15 16:49:56",10.0,0.0,20.0,26.0,344.0,3.0,28.0,0.0,22.0,25.0,18.0,300.0,1.0,25.0,30.0,3.0,26.0,12.0,27.0,324.0,21.0,24.0,28.0,15.0,17.0,396.0,37.0,21.0,26.0,26.0,9.0
" 2022-08-15 16:49:00",7.0,0.0,23.0,24.0,479.0,4.0,14.0,1.0,27.0,28.0,14.0,514.0,1.0,22.0,22.0,3.0,29.0,19.0,10.0,456.0,26.0,4.0,21.0,13.0,8.0,422.0,8.0,27.0,23.0,18.0,23.0
" 2022-08-15 16:49:14",8.0,1.0,27.0,24.0,501.0,1.0,3.0,0.0,26.0,23.0,2.0,428.0,0.0,29.0,12.0,8.0,22.0,8.0,8.0,320.0,23.0,10.0,23.0,9.0,13.0,380.0,35.0,27.0,24.0,10.0,14.0
" 2022-08-15 16:50:43",6.0,0.0,21.0,24.0,426.0,39.0,15.0,1.0,21.0,23.0,16.0,530.0,0.0,29.0,15.0,2.0,24.0,22.0,21.0,371.0,22.0,30.0,29.0,9.0,12.0,418.0,33.0,23.0,29.0,36.0,24.0
" 2022-08-15 16:51:13",19.0,0.0,24.0,25.0,407.0,19.0,5.0,1.0,27.0,28.0,4.0,424.0,1.0,27.0,11.0,26.0,20.0,29.0,8.0,382.0,28.0,36.0,23.0,18.0,16.0,402.0,4.0,29.0,26.0,2.0,2.0
" 2022-08-15 16:50:39",14.0,1.0,20.0,28.0,392.0,19.0,20.0,1.0,20.0,26.0,14.0,373.0,0.0,20.0,3.0,17.0,20.0,13.0,23.0,495.0,22.0,14.0,23.0,7.0,11.0,346.0,13.0,29.0,24.0,3.0,1.0
" 2022-08-15 16:51:30",7.0,1.0,24.0,26.0,361.0,0.0,16.0,0.0,29.0,21.0,11.0,492.0,1.0,28.0,14.0,21.0,29.0,1.0,19.0,534.0,24.0,7.0,27.0,6.0,13.0,409.0,39.0,26.0,28.0,20.0,21.0
" 2022-08-15 16:53:35",18.0,1.0,27.0,21.0,430.0,22.0,14.0,1.0,28.0,27.0,8.0,447.0,0.0,21.0,0.0,6.0,24.0,2.0,14.0,470.0,25.0,16.0,22.0,9.0,0.0,377.0,28.0,21.0,25.0,8.0,2.0
" 2022-08-15 16:52:16",27.0,0.0,22.0,26.0,415.0,24.0,14.0,1.0,22.0,21.0,26.0,415.0,0.0,23.0,13.0,21.0,20.0,14.0,8.0,522.0,24.0,22.0,21.0,4.0,13.0,334.0,32.0,27.0,28.0,12.0,25.0
" 2022-08-15 16:55:08",24.0,1.0,20.0,20.0,300.0,16.0,10.0,1.0,23.0,29.0,20.0,520.0,0.0,27.0,8.0,9.0,26.0,24.0,16.0,317.0,22.0,10.0,21.0,20.0,3.0,521.0,24.0,25.0,28.0,3.0,26.0
" 2022-08-15 16:55:36",9.0,0.0,29.0,23.0,506.0,21.0,20.0,0.0,23.0,25.0,6.0,505.0,0.0,20.0,3.0,1.0,20.0,11.0,24.0,300.0,23.0,15.0,22.0,10.0,20.0,350.0,32.0,27.0,27.0,25.0,4.0
" 2022-08-15 16:55:56",24.0,0.0,20.0,26.0,472.0,11.0,9.0,0.0,29.0,24.0,32.0,446.0,0.0,21.0,0.0,29.0,22.0,6.0,16.0,390.0,22.0,22.0,26.0,38.0,19.0,516.0,26.0,26.0,29.0,7.0,0.0
" 2022-08-15 16:56:17",2.0,0.0,28.0,24.0,442.0,16.0,9.0,0.0,25.0,26.0,36.0,454.0,1.0,28.0,20.0,28.0,28.0,0.0,9.0,497.0,26.0,16.0,25.0,24.0,6.0,397.0,32.0,24.0,29.0,32.0,5.0
" 2022-08-15 16:56:32",22.0,1.0,25.0,21.0,504.0,36.0,4.0,0.0,27.0,28.0,11.0,413.0,0.0,25.0,29.0,4.0,28.0,14.0,2.0,407.0,20.0,39.0,29.0,2.0,24.0,305.0,36.0,27.0,29.0,2.0,28.0
" 2022-08-15 16:54:12",20.0,1.0,20.0,25.0,507.0,16.0,1.0,1.0,24.0,28.0,8.0,465.0,0.0,25.0,7.0,26.0,22.0,27.0,12.0,341.0,22.0,30.0,24.0,31.0,4.0,425.0,1.0,28.0,23.0,24.0,24.0
" 2022-08-15 16:57:17",1.0,0.0,23.0,27.0,432.0,16.0,21.0,1.0,21.0,21.0,27.0,529.0,1.0,21.0,36.0,5.0,27.0,5.0,21.0,495.0,27.0,25.0,27.0,0.0,13.0,379.0,25.0,27.0,22.0,20.0,7.0
" 2022-08-15 16:56:55",9.0,1.0,20.0,29.0,526.0,10.0,2.0,1.0,25.0,24.0,28.0,396.0,0.0,22.0,27.0,10.0,25.0,33.0,18.0,538.0,23.0,7.0,23.0,23.0,20.0,485.0,15.0,29.0,24.0,17.0,14.0
" 2022-08-15 16:56:48",19.0,1.0,28.0,23.0,403.0,34.0,1.0,0.0,26.0,22.0,24.0,344.0,1.0,24.0,27.0,20.0,20.0,23.0,5.0,388.0,21.0,35.0,24.0,28.0,7.0,505.0,2.0,29.0,26.0,28.0,4.0
" 2022-08-15 16:59:05",3.0,0.0,24.0,23.0,411.0,28.0,11.0,0.0,26.0,26.0,8.0,478.0,0.0,25.0,7.0,27.0,27.0,0.0,25.0,537.0,22.0,31.0,21.0,37.0,18.0,374.0,7.0,25.0,22.0,9.0,23.0
" 2022-08-15 16:59:25",27.0,1.0,22.0,22.0,341.0,19.0,18.0,1.0,26.0,29.0,36.0,367.0,0.0,24.0,29.0,29.0,22.0,34.0,27.0,329.0,29.0,33.0,26.0,8.0,17.0,318.0,2.0,26.0,28.0,20.0,26.0
" 2022-08-15 16:59:58",22.0,0.0,20.0,28.0,426.0,35.0,12.0,0.0,28.0,29.0,23.0,481.0,1.0,20.0,20.0,5.0,24.0,1.0,12.0,344.0,28.0,23.0,26.0,20.0,16.0,342.0,0.0,26.0,23.0,31.0,23.0
" 2022-08-15 17:00:31",9.0,1.0,29.0,20.0,470.0,14.0,5.0,1.0,26.0,22.0,9.0,490.0,0.0,21.0,39.0,28.0,29.0,8.0,21.0,461.0,23.0,39.0,23.0,38.0,29.0,420.0,6.0,26.0,27.0,5.0,20.0
" 2022-08-15 17:01:28",26.0,0.0,28.0,26.0,390.0,32.0,1.0,1.0,27.0,25.0,27.0,456.0,0.0,22.0,2.0,11.0,26.0,21.0,18.0,541.0,27.0,7.0,27.0,23.0,27.0,508.0,27.0,23.0,26.0,14.0,4.0
" 2022-08-15 17:01:30",25.0,0.0,28.0,25.0,328.0,34.0,26.0,0.0,20.0,20.0,0.0,451.0,1.0,29.0,14.0,19.0,20.0,17.0,19.0,494.0,22.0,12.0,20.0,10.0,13.0,539.0,30.0,24.0,21.0,25.0,9.0
" 2022-08-15 17:02:22",17.0,1.0,26.0,20.0,447.0,32.0,2.0,0.0,28.0,20.0,5.0,358.0,1.0,23.0,31.0,5.0,23.0,19.0,13.0,521.0,29.0,39.0,21.0,11.0,9.0,478.0,9.0,29.0,24.0,25.0,18.0
" 2022-08-15 17:01:31",20.0,1.0,22.0,20.0,395.0,18.0,20.0,1.0,28.0,27.0,4.0,348.0,1.0,24.0,31.0,28.0,29.0,23.0,26.0,324.0,29.0,34.0,22.0,31.0,16.0,308.0,16.0,29.0,24.0,17.0,7.0
" 2022-08-15 17:02:55",25.0,0.0,21.0,27.0,326.0,24.0,19.0,1.0,27.0,26.0,1.0,368.0,1.0,23.0,21.0,21.0,28.0,33.0,29.0,390.0,24.0,10.0,26.0,28.0,20.0,350.0,5.0,23.0,21.0,9.0,27.0
" 2022-08-15 17:00:35",20.0,0.0,23.0,21.0,508.0,20.0,5.0,0.0,23.0,26.0,1.0,323.0,0.0,25.0,29.0,29.0,29.0,30.0,14.0,374.0,24.0,39.0,28.0,7.0,11.0,347.0,2.0,28.0,26.0,32.0,14.0
" 2022-08-15 17:02:17",28.0,1.0,28.0,21.0,463.0,26.0,28.0,0.0,26.0,21.0,21.0,495.0,0.0,20.0,6.0,24.0,21.0,13.0,10.0,473.0,20.0,27.0,21.0,16.0,7.0,471.0,34.0,29.0,20.0,25.0,9.0
" 2022-08-15 17:04:01",28.0,0.0,28.0,20.0,345.0,9.0,2.0,1.0,23.0,21.0,31.0,541.0,0.0,28.0,24.0,7.0,21.0,22.0,7.0,530.0,23.0,32.0,27.0,15.0,24.0,384.0,37.0,25.0,29.0,16.0,19.0
" 2022-08-15 17:04:01",27.0,1.0,26.0,27.0,398.0,6.0,5.0,0.0,28.0,24.0,33.0,410.0,1.0,26.0,36.0,29.0,27.0,3.0,19.0,493.0,28.0,38.0,29.0,18.0,7.0,328.0,35.0,22.0,26.0,25.0,9.0
" 2022-08-15 17:04:10",15.0,1.0,22.0,21.0,343.0,6.0,0.0,0.0,21.0,23.0,13.0,420.0,1.0,22.0,9.0,10.0,21.0,25.0,19.0,451.0,25.0,16.0,20.0,4.0,17.0,449.0,14.0,20.0,24.0,1.0,18.0
" 2022-08-15 17:03:09",14.0,1.0,25.0,29.0,326.0,27.0,11.0,0.0,23.0,28.0,2.0,331.0,0.0,24.0,17.0,23.0,25.0,39.0,29.0,469.0,26.0,21.0,29.0,25.0,24.0,317.0,3.0,26.0,20.0,25.0,9.0
" 2022-08-15 17:06:11",2.0,0.0,24.0,21.0,438.0,4.0,24.0,1.0,27.0,22.0,36.0,463.0,1.0,28.0,22.0,16.0,28.0,13.0,25.0,529.0,26.0,32.0,21.0,17.0,2.0,469.0,24.0,28.0,22.0,10.0,26.0
" 2022-08-15 17:04:58",29.0,1.0,20.0,25.0,443.0,1.0,26.0,0.0,29.0,24.0,24.0,301.0,1.0,22.0,23.0,13.0,21.0,21.0,6.0,497.0,29.0,13.0,25.0,14.0,15.0,468.0,12.0,23.0,21.0,14.0,0.0
" 2022-08-15 17:06:59",8.0,0.0,29.0,20.0,515.0,23.0,0.0,0.0,29.0,25.0,15.0,499.0,1.0,20.0,0.0,25.0,27.0,2.0,18.0,400.0,20.0,29.0,21.0,3.0,10.0,470.0,20.0,22.0,28.0,25.0,7.0
" 2022-08-15 17:06:28",18.0,0.0,27.0,20.0,521.0,16.0,3.0,1.0,23.0,26.0,13.0,322.0,1.0,21.0,29.0,25.0,25.0,16.0,18.0,358.0,29.0,3.0,26.0,7.0,12.0,521.0,33.0,25.0,26.0,8.0,0.0
" 2022-08-15 17:08:51",4.0,1.0,24.0,25.0,524.0,20.0,15.0,0.0,22.0,25.0,36.0,549.0,1.0,25.0,8.0,26.0,24.0,35.0,12.0,535.0,25.0,8.0,29.0,24.0,21.0,457.0,11.0,25.0,24.0,30.0,27.0
" 2022-08-15 17:08:38",29.0,0.0,22.0,24.0,384.0,37.0,1.0,0.0,24.0,20.0,18.0,445.0,0.0,26.0,32.0,5.0,29.0,7.0,8.0,536.0,26.0,30.0,25.0,23.0,27.0,327.0,22.0,23.0,22.0,38.0,3.0
" 2022-08-15 17:06:32",7.0,0.0,21.0,20.0,362.0,26.0,6.0,1.0,24.0,22.0,24.0,430.0,1.0,26.0,31.0,8.0,20.0,6.0,13.0,441.0,20.0,27.0,25.0,4.0,23.0,514.0,19.0,21.0,26.0,2.0,27.0
" 2022-08-15 17:09:59",26.0,0.0,24.0,22.0,471.0,34.0,12.0,1.0,29.0,25.0,32.0,300.0,1.0,21.0,13.0,12.0,21.0,8.0,19.0,322.0,24.0,10.0,22.0,4.0,18.0,412.0,37.0,26.0,27.0,35.0,21.0
" 2022-08-15 17:09:15",23.0,0.0,27.0,29.0,468.0,23.0,10.0,1.0,23.0,23.0,24.0,365.0,0.0,28.0,32.0,24.0,23.0,8.0,25.0,378.0,24.0,38.0,22.0,20.0,14.0,310.0,32.0,25.0,28.0,29.0,5.0
" 2022-08-15 17:08:17",11.0,1.0,22.0,23.0,504.0,34.0,5.0,1.0,27.0,25.0,20.0,522.0,0.0,24.0,15.0,13.0,29.0,0.0,26.0,434.0,28.0,36.0,26.0,21.0,21.0,413.0,17.0,20.0,20.0,31.0,22.0
" 2022-08-15 17:11:38",13.0,0.0,23.0,25.0,488.0,8.0,18.0,1.0,27.0,21.0,11.0,315.0,1.0,26.0,4.0,18.0,29.0,33.0,22.0,367.0,25.0,30.0,24.0,11.0,8.0,364.0,2.0,26.0,27.0,35.0,16.0
" 2022-08-15 17:10:56",6.0,1.0,23.0,29.0,401.0,0.0,16.0,0.0,22.0,25.0,29.0,547.0,1.0,29.0,39.0,8.0,26.0,19.0,29.0,464.0,22.0,10.0,26.0,3.0,6.0,374.0,30.0,22.0,24.0,29.0,17.0
" 2022-08-15 17:11:33",10.0,1.0,27.0,21.0,518.0,0.0,26.0,0.0,27.0,28.0,3.0,375.0,1.0,22.0,11.0,2.0,23.0,1.0,29.0,470.0,27.0,38.0,29.0,21.0,12.0,522.0,30.0,21.0,24.0,30.0,28.0
" 2022-08-15 17:12:58",25.0,1.0,26.0,22.0,421.0,22.0,24.0,0.0,21.0,21.0,1.0,449.0,0.0,23.0,23.0,19.0,22.0,4.0,25.0,350.0,22.0,7.0,27.0,32.0,1.0,486.0,14.0,24.0,24.0,34.0,7.0
" 2022-08-15 17:12:01",8.0,1.0,23.0,29.0,317.0,11.0,9.0,1.0,26.0,29.0,32.0,526.0,1.0,21.0,31.0,2.0,29.0,14.0,17.0,387.0,29.0,29.0,23.0,12.0,23.0,368.0,15.0,23.0,24.0,11.0,12.0
" 2022-08-15 17:12:30",21.0,1.0,27.0,29.0,402.0,22.0,3.0,1.0,21.0,28.0,31.0,354.0,1.0,22.0,33.0,23.0,25.0,18.0,15.0,501.0,21.0,15.0,25.0,20.0,26.0,518.0,39.0,26.0,21.0,38.0,0.0
" 2022-08-15 17:13:46",29.0,0.0,20.0,23.0,464.0,21.0,29.0,0.0,22.0,27.0,23.0,510.0,1.0,21.0,20.0,13.0,24.0,36.0,28.0,516.0,20.0,5.0,28.0,39.0,29.0,538.0,23.0,22.0,22.0,37.0,20.0
" 2022-08-15 17:12:01",26.0,1.0,25.0,21.0,488.0,9.0,29.0,1.0,28.0,25.0,23.0,405.0,1.0,24.0,33.0,2.0,20.0,12.0,8.0,317.0,29.0,14.0,26.0,38.0,13.0,367.0,35.0,25.0,27.0,24.0,11.0
" 2022-08-15 17:14:16",19.0,1.0,28.0,21.0,502.0,5.0,5.0,0.0,20.0,20.0,0.0,333.0,1.0,23.0,29.0,8.0,26.0,27.0,7.0,456.0,26.0,39.0,21.0,33.0,23.0,345.0,28.0,28.0,28.0,37.0,8.0
" 2022-08-15 17:15:11",7.0,0.0,22.0,26.0,533.0,10.0,18.0,0.0,24.0,26.0,31.0,313.0,0.0,20.0,18.0,25.0,29.0,8.0,28.0,330.0,26.0,7.0,28.0,11.0,20.0,407.0,16.0,27.0,20.0,27.0,9.0
" 2022-08-15 17:15:43",12.0,0.0,22.0,24.0,371.0,4.0,19.0,0.0,28.0,28.0,8.0,385.0,1.0,27.0,3.0,20.0,28.0,23.0,24.0,312.0,25.0,17.0,24.0,33.0,22.0,434.0,2.0,26.0,29.0,24.0,22.0
" 2022-08-15 17:16:18",15.0,1.0,21.0,20.0,422.0,28.0,20.0,1.0,27.0,21.0,1.0,538.0,0.0,29.0,0.0,9.0,28.0,19.0,7.0,449.0,27.0,21.0,23.0,27.0,19.0,475.0,29.0,26.0,27.0,2.0,14.0
" 2022-08-15 17:14:31",21.0,0.0,20.0,23.0,417.0,12.0,10.0,1.0,21.0,25.0,13.0,340.0,1.0,21.0,25.0,18.0,20.0,37.0,16.0,383.0,22.0,38.0,28.0,5.0,13.0,392.0,34.0,28.0,27.0,31.0,25.0
" 2022-08-15 17:16:49",29.0,1.0,28.0,28.0,301.0,25.0,3.0,0.0,22.0,22.0,34.0,369.0,1.0,29.0,34.0,25.0,23.0,37.0,14.0,521.0,23.0,23.0,29.0,8.0,2.0,304.0,1.0,23.0,26.0,2.0,5.0
" 2022-08-15 17:17:25",18.0,1.0,22.0,29.0,397.0,0.0,28.0,0.0,27.0,24.0,31.0,408.0,0.0,20.0,35.0,28.0,23.0,14.0,19.0,412.0,20.0,2.0,27.0,28.0,26.0,515.0,4.0,24.0,24.0,18.0,0.0
" 2022-08-15 17:18:25",17.0,1.0,26.0,29.0,469.0,22.0,27.0,1.0,22.0,23.0,27.0,518.0,1.0,24.0,2.0,9.0,20.0,0.0,21.0,351.0,20.0,26.0,20.0,12.0,10.0,415.0,12.0,27.0,24.0,1.0,6.0
" 2022-08-15 17:19:14",14.0,1.0,27.0,21.0,450.0,16.0,10.0,1.0,25.0,21.0,4.0,408.0,1.0,25.0,15.0,27.0,20.0,24.0,0.0,304.0,28.0,18.0,23.0,38.0,4.0,405.0,39.0,26.0,27.0,27.0,1.0
" 2022-08-15 17:18:23",7.0,0.0,26.0,27.0,478.0,28.0,0.0,0.0,26.0,22.0,12.0,501.0,1.0,28.0,16.0,17.0,22.0,19.0,24.0,316.0,25.0,8.0,25.0,18.0,18.0,349.0,39.0,29.0,29.0,21.0,6.0
" 2022-08-15 17:19:29",10.0,0.0,20.0,29.0,434.0,27.0,24.0,0.0,24.0,28.0,35.0,340.0,1.0,27.0,17.0,2.0,28.0,4.0,10.0,525.0,27.0,25.0,25.0,35.0,7.0,401.0,34.0,22.0,20.0,33.0,5.0
" 2022-08-15 17:19:24",21.0,1.0,23.0,27.0,486.0,6.0,23.0,1.0,28.0,22.0,6.0,507.0,0.0,25.0,36.0,22.0,24.0,11.0,21.0,439.0,21.0,23.0,25.0,13.0,6.0,541.0,21.0,25.0,24.0,24.0,5.0
" 2022-08-15 17:19:25",2.0,0.0,25.0,22.0,513.0,17.0,6.0,1.0,25.0,29.0,18.0,427.0,0.0,24.0,2.0,29.0,24.0,1.0,17.0,484.0,22.0,19.0,21.0,33.0,9.0,407.0,18.0,28.0,26.0,27.0,17.0
" 2022-08-15 17:21:40",27.0,1.0,26.0,20.0,337.0,4.0,27.0,0.0,25.0,24.0,30.0,535.0,0.0,28.0,3.0,11.0,29.0,22.0,26.0,302.0,28.0,6.0,26.0,35.0,21.0,358.0,16.0,23.0,24.0,28.0,12.0
" 2022-08-15 17:21:45",19.0,1.0,27.0,24.0,470.0,24.0,23.0,0.0,24.0,28.0,38.0,514.0,0.0,21.0,12.0,0.0,26.0,37.0,3.0,457.0,28.0,19.0,21.0,14.0,13.0,491.0,22.0,29.0,22.0,1.0,27.0
" 2022-08-15 17:23:15",12.0,1.0,24.0,28.0,308.0,4.0,9.0,1.0,22.0,24.0,2.0,540.0,1.0,23.0,37.0,16.0,21.0,3.0,19.0,356.0,27.0,9.0,24.0,26.0,25.0,320.0,8.0,28.0,22.0,38.0,19.0
" 2022-08-15 17:23:50",3.0,1.0,20.0,25.0,497.0,14.0,28.0,0.0,29.0,22.0,37.0,431.0,1.0,24.0,3.0,2.0,28.0,34.0,25.0,425.0,28.0,33.0,27.0,36.0,25.0,362.0,26.0,22.0,25.0,6.0,4.0
" 2022-08-15 17:21:12",1.0,1.0,21.0,28.0,526.0,34.0,16.0,0.0,26.0,20.0,23.0,428.0,0.0,24.0,26.0,13.0,23.0,20.0,9.0,332.0,28.0,16.0,26.0,16.0,24.0,432.0,27.0,25.0,26.0,24.0,21.0
" 2022-08-15 17:21:46",29.0,0.0,28.0,21.0,367.0,0.0,22.0,1.0,25.0,22.0,13.0,513.0,0.0,25.0,25.0,11.0,20.0,5.0,1.0,425.0,20.0,9.0,26.0,21.0,6.0,499.0,10.0,23.0,29.0,9.0,2.0
" 2022-08-15 17:24:33",4.0,1.0,22.0,20.0,456.0,23.0,11.0,1.0,26.0,24.0,17.0,343.0,1.0,24.0,9.0,23.0,29.0,14.0,22.0,536.0,20.0,23.0,20.0,24.0,27.0,373.0,31.0,21.0,24.0,24.0,18.0
" 2022-08-15 17:25:52",11.0,1.0,28.0,27.0,418.0,12.0,29.0,0.0,21.0,21.0,11.0,428.0,0.0,23.0,3.0,28.0,29.0,8.0,21.0,344.0,21.0,23.0,24.0,16.0,17.0,441.0,20.0,29.0,20.0,24.0,15.0
" 2022-08-15 17:24:31",7.0,1.0,28.0,29.0,549.0,28.0,13.0,1.0,22.0,22.0,22.0,509.0,1.0,28.0,1.0,7.0,27.0,13.0,21.0,424.0,29.0,32.0,20.0,35.0,22.0,414.0,0.0,26.0,29.0,28.0,0.0
" 2022-08-15 17:26:11",1.0,0.0,29.0,24.0,399.0,33.0,23.0,0.0,22.0,25.0,34.0,391.0,0.0,24.0,1.0,7.0,24.0,36.0,21.0,354.0,20.0,36.0,28.0,28.0,19.0,348.0,39.0,22.0,30.0,7.0,19.0
" 2022-08-15 17:27:13",16.0,1.0,26.0,26.0,380.0,19.0,21.0,0.0,24.0,28.0,17.0,493.0,1.0,24.0,8.0,25.0,27.0,23.0,1.0,328.0,23.0,19.0,29.0,38.0,19.0,443.0,33.0,22.0,20.0,34.0,4.0
" 2022-08-15 17:28:01",12.0,0.0,26.0,23.0,357.0,35.0,17.0,1.0,22.0,29.0,6.0,337.0,0.0,25.0,2.0,20.0,26.0,35.0,12.0,421.0,24.0,6.0,26.0,38.0,9.0,425.0,24.0,22.0,22.0,37.0,2.0
" 2022-08-15 17:25:13",8.0,1.0,21.0,23.0,370.0,30.0,1.0,1.0,23.0,27.0,22.0,325.0,1.0,29.0,31.0,7.0,29.0,17.0,21.0,472.0,23.0,37.0,26.0,19.0,23.0,427.0,16.0,23.0,28.0,29.0,14.0
" 2022-08-15 17:28:15",12.0,1.0,28.0,22.0,388.0,21.0,20.0,0.0,23.0,22.0,10.0,438.0,2.0,22.0,0.0,27.0,24.0,1.0,16.0,383.0,22.0,25.0,28.0,9.0,2.0,312.0,29.0,20.0,20.0,17.0,26.0
" 2022-08-15 17:27:41",7.0,0.0,26.0,21.0,449.0,3.0,15.0,1.0,21.0,21.0,30.0,323.0,0.0,28.0,33.0,25.0,22.0,25.0,2.0,533.0,21.0,10.0,29.0,3.0,25.0,508.0,7.0,25.0,23.0,27.0,13.0
" 2022-08-15 17:26:50",8.0,0.0,28.0,27.0,539.0,7.0,22.0,1.0,27.0,29.0,29.0,542.0,0.0,22.0,22.0,4.0,26.0,38.0,9.0,541.0,25.0,25.0,25.0,26.0,15.0,404.0,36.0,27.0,23.0,21.0,14.0
" 2022-08-15 17:28:47",22.0,0.0,29.0,25.0,345.0,22.0,1.0,0.0,23.0,25.0,9.0,306.0,1.0,20.0,0.0,7.0,21.0,4.0,16.0,509.0,27.0,26.0,28.0,34.0,4.0,529.0,1.0,27.0,28.0,2.0,26.0
" 2022-08-15 17:28:50",26.0,1.0,20.0,28.0,458.0,22.0,15.0,0.0,21.0,24.0,33.0,457.0,0.0,27.0,1.0,9.0,21.0,36.0,21.0,387.0,28.0,7.0,22.0,7.0,22.0,486.0,17.0,29.0,20.0,37.0,2.0
